Wall time,Step,Value
1598021449.2751164,971,51.0
1598021449.3629074,972,51.0
1598021449.8668447,978,51.0
1598021449.9521012,979,51.0
1598021450.3961837,984,51.0
1598021451.4478242,996,51.0
1598021451.9653876,1002,51.0
1598021452.2189474,1005,51.0
1598021452.9597046,1014,37.0
1598021453.8772557,1025,51.0
1598021455.4878633,1044,51.0
1598021456.5952857,1057,51.0
1598021457.1099293,1063,51.0
1598021457.3642106,1066,51.0
1598021457.5342503,1068,51.0
1598021457.8818452,1072,51.0
1598021458.4015508,1078,51.0
1598021458.83414,1083,51.0
1598021459.6947896,1093,51.0
1598021460.2146318,1099,51.0
1598021460.6488476,1104,51.0
1598021461.498515,1114,51.0
1598021461.9316757,1119,51.0
1598021465.210714,1156,51.0
1598021465.5537155,1160,51.0
1598021465.6464715,1161,51.0
1598021465.7317064,1162,51.0
1598021467.2748163,1180,51.0
1598021468.3544848,1192,51.0
1598021468.443805,1193,51.0
1598021468.971476,1199,51.0
1598021469.596642,1206,51.0
1598021471.9711726,1232,51.0
1598021473.0514429,1244,51.0
1598021474.0249379,1255,52.0
1598021474.2800496,1258,51.0
1598021474.5573924,1261,51.0
1598021476.3589094,1281,51.0
1598021476.8650868,1287,51.0
1598021477.4470904,1294,51.0
1598021477.932126,1300,51.0
1598021479.276063,1316,51.0
1598021479.506103,1319,51.0
1598021480.4354103,1330,51.0
1598021480.6996782,1333,51.0
1598021480.9435213,1336,51.0
1598021481.0289335,1337,51.0
1598021485.1098766,1385,51.0
1598021485.3606625,1388,51.0
1598021485.6192634,1391,51.0
1598021485.7043796,1392,51.0
1598021487.583713,1414,51.0
1598021488.5923784,1426,51.0
1598021488.7582855,1428,51.0
1598021489.1020336,1432,51.0
1598021489.4508278,1436,51.0
1598021489.7934375,1440,51.0
1598021491.9595633,1465,51.0
1598021492.046272,1466,51.0
1598021493.033842,1477,51.0
1598021493.7641494,1485,51.0
1598021494.1331763,1489,51.0
1598021494.3313253,1491,51.0
1598021495.8705258,1508,51.0
1598021497.2260418,1523,51.0
1598021497.5806415,1527,51.0
1598021499.8118048,1552,51.0
1598021501.1545045,1568,51.0
1598021501.2426205,1569,51.0
1598021502.6067924,1584,51.0
1598021502.9213066,1588,51.0
1598021504.3206904,1604,51.0
1598021504.4049087,1605,51.0
1598021505.5360265,1618,51.0
1598021506.308716,1627,51.0
1598021506.7520714,1632,51.0
1598021507.1845903,1637,51.0
1598021507.4517045,1640,51.0
1598021507.884185,1645,51.0
1598021508.136823,1648,51.0
1598021509.1416278,1660,51.0
1598021509.83566,1668,51.0
1598021510.4631124,1675,51.0
1598021511.041833,1682,51.0
1598021511.83952,1691,51.0
1598021512.1867573,1695,51.0
1598021512.2862659,1696,52.0
1598021512.3754778,1697,51.0
1598021512.5532951,1699,51.0
1598021512.824967,1702,51.0
1598021513.4265757,1709,48.0
1598021514.1872013,1718,50.0
1598021515.0601552,1728,52.0
1598021515.4246113,1732,51.0
1598021515.592307,1734,51.0
1598021515.8491066,1737,51.0
1598021516.2946234,1742,51.0
1598021516.5215838,1745,51.0
1598021516.609697,1746,52.0
1598021516.6949923,1747,51.0
1598021518.313567,1766,51.0
1598021519.1087542,1775,51.0
1598021519.6261988,1781,51.0
1598021520.1842685,1788,51.0
1598021520.2713697,1789,51.0
1598021521.0339842,1798,50.0
1598021521.6457298,1805,50.0
1598021523.4631155,1826,51.0
1598021523.830158,1830,48.0
1598021524.7516155,1840,51.0
1598021525.1996617,1844,51.0
1598021526.1843743,1853,51.0
1598021527.3152733,1866,51.0
1598021527.5637577,1869,51.0
1598021528.0713332,1875,51.0
1598021528.242315,1877,51.0
1598021531.0587723,1911,51.0
1598021531.5762355,1917,52.0
1598021533.0332575,1934,51.0
1598021533.205799,1936,51.0
1598021533.885897,1944,51.0
1598021534.131836,1947,47.0
1598021534.311624,1949,51.0
1598021535.8298721,1967,51.0
1598021537.0221927,1981,51.0
1598021537.1900237,1983,51.0
1598021538.704577,2001,51.0
1598021539.044193,2005,52.0
1598021539.7506964,2013,51.0
1598021541.2515595,2030,51.0
1598021541.8092256,2036,51.0
1598021543.9881005,2060,51.0
1598021545.081296,2072,51.0
1598021545.172095,2073,51.0
1598021545.446624,2076,51.0
1598021545.5361326,2077,51.0
1598021545.71456,2079,51.0
1598021545.9012992,2081,51.0
1598021546.2636733,2085,51.0
1598021546.6243212,2089,51.0
1598021547.0805357,2094,51.0
1598021547.2579956,2096,51.0
1598021548.503739,2111,51.0
1598021551.3967252,2145,51.0
1598021551.7409492,2149,51.0
1598021551.9213617,2151,51.0
1598021552.3555353,2156,51.0
1598021553.1370866,2165,51.0
1598021554.184111,2177,51.0
1598021555.0707664,2187,51.0
1598021555.2476587,2189,51.0
1598021555.4208078,2191,51.0
1598021555.5031934,2192,51.0
1598021555.8369744,2196,51.0
1598021556.109747,2199,51.0
1598021556.8180988,2207,51.0
1598021557.197075,2211,51.0
1598021558.4565964,2225,51.0
1598021558.92134,2231,51.0
1598021559.3531933,2236,52.0
1598021559.4386792,2237,51.0
1598021559.6080494,2239,51.0
1598021559.8800018,2242,51.0
1598021560.0698817,2244,51.0
1598021560.2645848,2246,51.0
1598021560.3591835,2247,51.0
1598021561.0076602,2254,51.0
1598021561.2643123,2257,51.0
1598021561.6979363,2262,51.0
1598021563.3756766,2281,51.0
1598021564.2489038,2291,52.0
1598021564.7625277,2297,51.0
1598021565.2847443,2303,51.0
1598021565.6247947,2307,51.0
1598021565.7094843,2308,51.0
1598021566.68195,2319,52.0
1598021566.771776,2320,51.0
1598021568.1015987,2335,51.0
1598021568.9828382,2345,51.0
1598021569.7770512,2354,51.0
1598021571.2901454,2371,51.0
1598021572.837415,2389,51.0
1598021572.9229383,2390,51.0
1598021573.1027524,2392,51.0
1598021573.9787405,2402,51.0
1598021574.3017735,2406,35.0
1598021575.919053,2425,51.0
1598021576.791303,2436,49.0
1598021577.4330118,2444,51.0
1598021577.9414935,2450,51.0
1598021578.032166,2451,51.0
1598021578.1964943,2453,51.0
1598021578.3699424,2455,47.0
1598021578.807471,2460,51.0
1598021580.9602902,2485,51.0
1598021581.0455015,2486,51.0
1598021581.9513004,2496,51.0
1598021582.1185682,2498,51.0
1598021582.5485435,2503,51.0
1598021583.7263832,2517,51.0
1598021584.2604604,2523,51.0
1598021584.8319054,2530,51.0
1598021585.0644972,2532,51.0
1598021586.3226094,2547,51.0
1598021586.666267,2551,51.0
1598021586.8344345,2553,51.0
1598021587.9222383,2566,51.0
1598021588.9829986,2578,51.0
1598021589.9675403,2590,51.0
1598021590.0739658,2591,51.0
1598021590.160745,2592,51.0
1598021590.8670676,2600,51.0
1598021591.388343,2606,51.0
1598021592.822394,2623,51.0
1598021593.314802,2629,51.0
1598021593.3971026,2630,51.0
1598021593.991915,2638,51.0
1598021594.501362,2644,51.0
1598021594.9848359,2650,51.0
1598021595.408677,2655,51.0
1598021597.4931111,2678,51.0
1598021598.1166909,2685,51.0
1598021598.5445645,2690,39.0
1598021599.6246743,2703,51.0
1598021600.2317455,2710,51.0
1598021601.541085,2725,51.0
1598021602.5826058,2737,44.0
1598021602.8300848,2740,51.0
1598021604.0824435,2754,51.0
1598021604.165547,2755,51.0
1598021604.337215,2757,51.0
1598021607.0360916,2789,51.0
1598021607.1207807,2790,51.0
1598021607.2090814,2791,44.0
1598021607.8212879,2798,51.0
1598021608.7364995,2809,51.0
1598021610.015395,2824,51.0
1598021610.431174,2829,51.0
1598021612.9564278,2859,51.0
1598021614.0701194,2872,51.0
1598021614.842241,2881,51.0
1598021615.6366277,2890,41.0
1598021616.0709019,2896,36.0
1598021616.3774612,2900,51.0
1598021617.7687533,2917,51.0
1598021617.9069285,2919,51.0
1598021617.9787545,2920,39.0
1598021618.9882772,2932,51.0
1598021620.48518,2950,51.0
1598021621.9379082,2967,38.0
1598021622.651498,2975,51.0
1598021624.6964364,2998,32.0
1598021625.4374225,3007,51.0
1598021625.6031563,3009,51.0
1598021625.8069327,3011,52.0
1598021626.1243477,3015,51.0
1598021626.2160013,3016,51.0
1598021627.1798887,3027,51.0
1598021627.4320014,3030,39.0
1598021628.0922494,3038,34.0
1598021628.3238816,3041,48.0
1598021629.0674229,3050,51.0
1598021630.2700531,3065,51.0
1598021630.5861065,3069,36.0
1598021630.75916,3071,51.0
1598021631.9860098,3086,36.0
1598021633.027318,3099,43.0
1598021634.8331668,3122,52.0
1598021636.1239474,3137,51.0
1598021636.1881778,3138,31.0
1598021636.7722247,3145,51.0
1598021637.1779885,3150,31.0
1598021637.5852127,3155,51.0
1598021637.9020193,3159,51.0
1598021638.0783765,3161,51.0
1598021639.378001,3177,51.0
1598021640.8578467,3195,51.0
1598021640.9462695,3196,51.0
1598021641.52127,3203,51.0
1598021641.7595303,3206,36.0
1598021643.7360613,3230,51.0
1598021643.971939,3233,51.0
1598021644.5707371,3240,52.0
1598021644.8382354,3243,51.0
1598021644.9501417,3244,51.0
1598021645.1663897,3246,51.0
1598021645.2461448,3247,38.0
1598021646.8168168,3267,41.0
1598021647.2386978,3272,51.0
1598021647.9214416,3281,51.0
1598021649.838855,3305,26.0
1598021650.4346628,3313,51.0
1598021651.599264,3327,51.0
1598021651.6862764,3328,51.0
1598021652.1027083,3333,51.0
1598021653.0330057,3345,51.0
1598021655.415329,3374,30.0
1598021655.5711472,3376,42.0
1598021655.7378728,3378,52.0
1598021656.3510535,3386,35.0
1598021657.6278718,3403,51.0
1598021658.0160072,3408,51.0
1598021659.693973,3430,34.0
1598021659.9345987,3433,41.0
1598021660.31221,3438,51.0
1598021660.863518,3445,51.0
1598021661.2058685,3449,51.0
1598021661.3887649,3451,51.0
1598021661.8607795,3457,41.0
1598021661.9369156,3458,48.0
1598021662.4188495,3464,51.0
1598021662.9437304,3471,35.0
1598021663.3696663,3477,49.0
1598021663.6221714,3480,51.0
1598021664.9175913,3497,51.0
1598021665.874767,3509,51.0
1598021666.1212318,3512,42.0
1598021666.6373327,3519,42.0
1598021667.8301692,3535,44.0
1598021667.9953172,3537,52.0
1598021668.4684818,3543,49.0
1598021668.7879684,3547,49.0
1598021668.9198272,3549,41.0
1598021669.960588,3563,45.0
1598021671.3006349,3580,32.0
1598021672.923666,3600,51.0
1598021674.3939073,3618,43.0
1598021674.5221007,3620,41.0
1598021674.6775467,3622,41.0
1598021674.9132357,3625,45.0
1598021675.2218592,3628,51.0
1598021676.4855638,3645,33.0
1598021677.3841991,3656,51.0
1598021677.4582095,3657,39.0
1598021678.5483863,3670,45.0
1598021680.9873679,3700,42.0
1598021681.134881,3702,51.0
1598021683.0201101,3726,51.0
1598021683.3752046,3730,52.0
1598021683.5046737,3732,35.0
1598021683.9934642,3738,51.0
1598021684.2834237,3741,51.0
1598021684.4008095,3743,28.0
1598021685.1316009,3752,42.0
1598021685.6867461,3759,52.0
1598021686.7448282,3772,29.0
1598021687.3046665,3780,33.0
1598021688.2454944,3793,36.0
1598021688.3593264,3795,40.0
1598021688.5705786,3798,51.0
1598021689.4388769,3810,35.0
1598021689.7002904,3814,34.0
1598021690.0733345,3819,27.0
1598021690.2244415,3821,33.0
1598021690.988439,3831,35.0
1598021691.3088286,3835,38.0
1598021693.3565903,3864,32.0
1598021693.7691326,3869,51.0
1598021694.255285,3876,35.0
1598021696.0053763,3901,40.0
1598021696.0810308,3902,49.0
1598021696.7351816,3910,51.0
1598021697.4011736,3920,42.0
1598021697.9600139,3928,51.0
1598021698.466759,3935,42.0
1598021698.7733858,3939,44.0
1598021699.5248468,3950,51.0
1598021699.9857712,3956,51.0
1598021700.4150789,3962,35.0
1598021702.0534704,3984,34.0
1598021702.8286407,3995,51.0
1598021703.1460836,4000,26.0
1598021703.716075,4009,48.0
1598021703.7791896,4010,30.0
1598021704.5817611,4022,41.0
1598021705.41424,4033,51.0
1598021705.6376915,4036,51.0
1598021706.3291473,4046,26.0
1598021706.3846965,4047,36.0
1598021709.7820466,4093,39.0
1598021710.1951575,4098,51.0
1598021710.2661545,4099,29.0
1598021710.9147825,4109,46.0
1598021715.805487,4182,31.0
1598021716.6438787,4193,43.0
1598021716.7233272,4194,51.0
1598021716.846415,4196,31.0
1598021716.969312,4198,51.0
1598021717.1512213,4201,34.0
1598021717.2081976,4202,29.0
1598021718.6854188,4227,31.0
1598021719.0528555,4232,51.0
1598021719.2518847,4235,51.0
1598021719.7571666,4243,28.0
1598021720.4592588,4254,27.0
1598021721.0363824,4263,33.0
1598021721.2503397,4266,51.0
1598021721.333842,4267,51.0
1598021722.32457,4282,50.0
1598021723.2875156,4298,51.0
1598021723.6488404,4304,42.0
1598021723.8668911,4308,25.0
1598021724.4252946,4317,41.0
1598021724.5826619,4319,41.0
1598021725.184988,4328,25.0
1598021725.4525378,4332,48.0
1598021725.801908,4338,51.0
1598021726.1594489,4343,51.0
1598021727.6620412,4369,30.0
1598021728.1696358,4378,25.0
1598021729.1812103,4393,51.0
1598021729.6266873,4400,25.0
1598021730.120918,4406,51.0
1598021730.4111335,4410,25.0
1598021730.461361,4411,26.0
1598021731.5757606,4430,27.0
1598021731.6327522,4431,28.0
1598021731.7805288,4433,38.0
1598021732.1328776,4439,26.0
1598021733.857906,4469,51.0
1598021734.184145,4475,24.0
1598021734.4826338,4479,28.0
1598021734.6343067,4482,28.0
1598021735.1153252,4490,26.0
1598021735.2727427,4492,40.0
1598021736.2938123,4509,41.0
1598021736.3724463,4510,51.0
1598021737.544794,4529,38.0
1598021737.5957286,4530,25.0
1598021737.8085399,4533,51.0
1598021738.3473153,4542,41.0
1598021738.8169644,4550,26.0
1598021738.9356794,4552,44.0
1598021739.017004,4553,48.0
1598021739.8955472,4568,36.0
1598021740.461457,4578,25.0
1598021740.626811,4581,26.0
1598021741.303813,4592,38.0
1598021741.516875,4595,33.0
1598021741.6252623,4597,23.0
1598021741.7301624,4599,35.0
1598021742.4259582,4611,51.0
1598021743.3531482,4628,26.0
1598021744.3102012,4643,36.0
1598021744.6560576,4649,47.0
1598021745.0560608,4656,29.0
1598021745.612837,4664,25.0
1598021745.8395967,4668,35.0
1598021746.239144,4675,24.0
1598021746.2856784,4676,29.0
1598021746.3270996,4677,22.0
1598021746.9386222,4687,38.0
1598021748.6185632,4713,28.0
1598021748.943802,4718,30.0
1598021749.8948216,4734,26.0
1598021750.1472263,4739,28.0
1598021750.4480271,4745,48.0
1598021750.6414654,4749,26.0
1598021750.7125683,4750,51.0
1598021751.1566312,4758,22.0
1598021751.3924596,4761,30.0
1598021751.4664469,4762,51.0
1598021751.5786126,4764,27.0
1598021751.76417,4767,30.0
1598021752.2421966,4776,25.0
1598021752.4960248,4780,43.0
1598021752.719492,4784,40.0
1598021752.8820553,4787,34.0
1598021752.9329493,4788,28.0
1598021753.3152046,4794,34.0
1598021753.740143,4800,51.0
1598021753.8657146,4802,33.0
1598021754.1004822,4805,51.0
1598021756.306732,4840,33.0
1598021757.0340939,4852,31.0
1598021758.0990417,4871,44.0
1598021758.2490942,4873,51.0
1598021759.2166784,4889,35.0
1598021759.399946,4892,26.0
1598021759.5260968,4894,30.0
1598021759.5767972,4895,26.0
1598021760.8165624,4914,34.0
1598021762.507919,4938,40.0
1598021762.698575,4941,29.0
1598021763.4975526,4954,51.0
1598021764.0488327,4962,43.0
1598021764.6237106,4971,36.0
1598021764.776946,4974,29.0
1598021764.94231,4976,51.0
1598021765.018506,4977,34.0
1598021765.980878,4991,51.0
1598021766.4526012,4999,25.0
1598021767.8646927,5021,34.0
1598021768.2939713,5027,51.0
1598021768.4841902,5030,29.0
1598021768.8805263,5037,30.0
1598021769.6748803,5050,50.0
1598021769.84253,5052,51.0
1598021769.9115996,5053,36.0
1598021770.2603621,5060,32.0
1598021771.3879454,5078,35.0
1598021772.8421106,5101,51.0
1598021773.1943526,5106,26.0
1598021773.2401707,5107,25.0
1598021774.3866675,5126,46.0
1598021774.5429564,5128,35.0
1598021774.8944643,5134,25.0
1598021776.4094763,5160,51.0
1598021776.6831644,5165,40.0
1598021777.453031,5178,28.0
1598021777.6842222,5182,27.0
1598021778.792602,5200,52.0
1598021779.2115514,5208,26.0
1598021780.587752,5231,27.0
1598021780.7237775,5234,23.0
1598021780.765746,5235,24.0
1598021781.026406,5239,51.0
1598021781.1043093,5240,42.0
1598021781.3557446,5244,29.0
1598021782.665124,5266,24.0
1598021783.9026184,5289,32.0
1598021784.525971,5302,26.0
1598021785.4122045,5318,44.0
1598021785.9635124,5329,39.0
1598021786.7700531,5345,27.0
1598021787.5309286,5359,27.0
1598021787.580119,5360,28.0
1598021787.7765303,5363,28.0
1598021788.599106,5380,29.0
1598021788.8633785,5384,51.0
1598021789.9265172,5404,24.0
1598021790.0674605,5406,33.0
1598021790.8794682,5420,31.0
1598021791.1633866,5425,30.0
1598021791.9187865,5439,51.0
1598021791.975985,5440,25.0
1598021792.0896187,5442,43.0
1598021792.4265947,5447,28.0
1598021794.0166924,5475,27.0
1598021794.5095453,5484,24.0
1598021795.0003717,5491,30.0
1598021795.258131,5495,26.0
1598021795.5566478,5501,24.0
1598021795.8872447,5507,23.0
1598021796.1915565,5512,30.0
1598021796.3754315,5515,28.0
1598021796.4698808,5517,29.0
1598021797.3144522,5532,24.0
1598021797.7931178,5541,28.0
1598021798.2853513,5549,45.0
1598021799.1279857,5566,51.0
1598021799.388723,5571,24.0
1598021799.4920053,5573,30.0
1598021800.2133336,5585,51.0
1598021800.3154745,5587,25.0
1598021800.6245384,5593,26.0
1598021801.230976,5605,26.0
1598021801.5261235,5610,24.0
1598021802.1450536,5620,51.0
1598021802.7294123,5630,26.0
1598021803.7303166,5647,26.0
1598021804.3152163,5658,27.0
1598021804.4219813,5660,30.0
1598021804.6571627,5664,24.0
1598021805.4955842,5679,25.0
1598021807.6085742,5720,23.0
1598021807.7488246,5723,25.0
1598021807.969881,5727,42.0
1598021808.7194555,5741,27.0
1598021809.241588,5752,31.0
1598021809.5834832,5759,51.0
1598021809.9270978,5766,27.0
1598021810.4405863,5776,29.0
1598021810.570372,5779,23.0
1598021810.8351676,5784,28.0
1598021811.0465784,5789,26.0
1598021811.4271913,5795,25.0
1598021811.999747,5807,23.0
1598021812.0441234,5808,25.0
1598021812.9797554,5825,26.0
1598021813.1327395,5828,27.0
1598021813.562051,5835,26.0
1598021814.9904587,5862,23.0
1598021815.0827749,5864,27.0
1598021815.4014177,5871,26.0
1598021815.9203632,5881,30.0
1598021816.279033,5889,24.0
1598021816.379366,5891,24.0
1598021816.8441122,5898,26.0
1598021817.2940183,5907,23.0
1598021817.8193703,5917,24.0
1598021817.8941479,5918,51.0
1598021818.4308546,5928,22.0
1598021818.6625783,5932,28.0
1598021818.7044587,5933,23.0
1598021819.5954359,5952,26.0
1598021819.8851452,5957,26.0
1598021819.9954245,5959,27.0
1598021820.2409725,5963,38.0
1598021820.7169032,5972,23.0
1598021821.5681336,5990,23.0
1598021822.477687,6010,23.0
1598021822.7199244,6015,51.0
1598021823.1685536,6024,25.0
1598021823.475495,6030,27.0
1598021823.524323,6031,24.0
1598021823.5681844,6032,24.0
1598021823.6953561,6035,28.0
1598021823.862969,6038,27.0
1598021824.9235575,6060,25.0
1598021825.8528647,6077,28.0
1598021825.8995223,6078,25.0
1598021826.0891352,6082,23.0
1598021826.4222624,6087,35.0
1598021826.754936,6094,23.0
1598021827.1758385,6103,51.0
1598021827.2917697,6105,23.0
1598021827.7774932,6115,23.0
1598021828.1274896,6121,51.0
1598021828.2357645,6123,27.0
1598021828.5269895,6129,24.0
1598021828.6701167,6131,33.0
1598021828.7626503,6133,26.0
1598021829.2981627,6145,24.0
1598021829.3965025,6147,32.0
1598021829.4829135,6149,23.0
1598021830.5340881,6172,23.0
1598021830.9175816,6181,26.0
1598021831.0726259,6184,44.0
1598021831.9114578,6200,29.0
1598021832.428143,6210,34.0
1598021832.482645,6211,25.0
1598021832.5618365,6213,22.0
1598021832.8064976,6219,23.0
1598021833.1154401,6225,34.0
1598021833.4408405,6232,24.0
1598021833.6538284,6237,24.0
1598021834.0356326,6244,50.0
1598021834.3285522,6250,27.0
1598021834.9793522,6263,22.0
1598021836.3163128,6289,22.0
1598021837.4074078,6309,25.0
1598021837.541949,6312,23.0
1598021837.714989,6316,25.0
1598021837.7634122,6317,26.0
1598021838.1242495,6324,26.0
1598021838.9463775,6341,27.0
1598021839.5298417,6352,24.0
1598021840.0272117,6363,25.0
1598021840.4209445,6370,36.0
1598021840.8047128,6376,26.0
1598021841.9810927,6400,28.0
1598021844.322522,6447,31.0
1598021844.697943,6455,22.0
1598021844.9043505,6459,25.0
1598021845.5176938,6472,26.0
1598021846.0772345,6483,38.0
1598021846.30059,6487,23.0
1598021846.6760917,6495,25.0
1598021846.718657,6496,25.0
1598021846.9307895,6500,23.0
1598021847.3961158,6509,22.0
1598021847.4408572,6510,23.0
1598021847.8845756,6520,25.0
1598021847.9482028,6521,31.0
1598021848.0131738,6522,42.0
1598021848.411288,6530,25.0
1598021848.647204,6534,29.0
1598021849.494835,6550,23.0
1598021850.6840234,6574,26.0
1598021850.857246,6578,23.0
1598021850.9370096,6580,26.0
1598021850.986588,6581,24.0
1598021851.1475337,6584,24.0
1598021851.553312,6593,24.0
1598021851.594996,6594,24.0
1598021852.0676398,6603,43.0
1598021852.2158647,6606,26.0
1598021852.691935,6616,51.0
1598021852.9311185,6621,29.0
1598021854.5095766,6657,23.0
1598021854.9782958,6666,29.0
1598021855.0949998,6668,26.0
1598021855.3577719,6672,24.0
1598021855.6389003,6678,26.0
1598021855.821366,6681,24.0
1598021856.1645954,6688,34.0
1598021856.3158705,6691,26.0
1598021856.5409265,6696,24.0
1598021856.696209,6699,51.0
1598021857.0945635,6707,26.0
1598021857.275666,6711,23.0
1598021857.450618,6715,32.0
1598021857.9247758,6725,22.0
1598021857.965771,6726,25.0
1598021858.640269,6738,37.0
1598021858.8850489,6742,22.0
1598021859.267856,6749,25.0
1598021859.4493332,6753,22.0
1598021859.9320252,6764,22.0
1598021860.6063097,6776,25.0
1598021861.4056783,6792,25.0
1598021862.7117918,6817,27.0
1598021863.5408201,6832,26.0
1598021863.990297,6840,27.0
1598021864.3571074,6846,25.0
1598021864.5514596,6850,24.0
1598021864.7621696,6854,24.0
1598021865.2035236,6862,25.0
1598021865.499966,6868,28.0
1598021865.550762,6869,25.0
1598021866.3886793,6886,23.0
1598021866.7961833,6895,23.0
1598021867.151825,6901,24.0
1598021867.591271,6909,26.0
1598021867.7329738,6912,23.0
1598021868.9917583,6934,24.0
1598021869.1799157,6937,23.0
1598021870.0941954,6951,24.0
1598021870.2909517,6955,24.0
1598021870.817098,6963,22.0
1598021870.947035,6966,23.0
1598021871.3252168,6972,24.0
1598021872.2719824,6990,23.0
1598021872.3686786,6992,26.0
1598021873.3116677,7010,24.0
1598021873.4894388,7014,23.0
1598021873.6211514,7017,22.0
1598021874.3494325,7032,26.0
1598021874.4868581,7035,31.0
1598021874.6572943,7039,23.0
1598021875.0062354,7046,22.0
1598021875.667811,7059,23.0
1598021876.0012593,7065,25.0
1598021876.753514,7079,23.0
1598021877.3736672,7091,25.0
1598021877.6824331,7098,22.0
1598021878.0724926,7106,24.0
1598021878.4968545,7114,24.0
1598021878.5518904,7115,23.0
1598021878.774918,7120,23.0
1598021878.9761426,7124,35.0
1598021879.808439,7137,24.0
1598021880.0356004,7141,23.0
1598021880.7580667,7155,33.0
1598021881.3635468,7167,30.0
1598021881.408725,7168,23.0
1598021881.798942,7175,33.0
1598021882.3615873,7183,34.0
1598021882.6473475,7189,27.0
1598021883.006058,7195,48.0
1598021883.4756508,7202,51.0
1598021883.6271183,7204,51.0
1598021884.2780702,7213,26.0
1598021884.3947148,7215,37.0
1598021884.4732451,7216,47.0
1598021886.0962214,7235,51.0
1598021886.2917726,7238,34.0
1598021887.0935001,7247,37.0
1598021888.1700103,7260,38.0
1598021889.277316,7271,34.0
1598021889.5808318,7274,35.0
1598021890.5490787,7284,51.0
1598021892.0971136,7300,38.0
1598021892.9199274,7311,27.0
1598021894.3712199,7329,35.0
1598021895.3137352,7339,39.0
1598021895.3903842,7340,31.0
1598021895.7695773,7345,35.0
1598021895.847046,7346,33.0
1598021896.5168645,7353,37.0
1598021896.8137035,7357,34.0
1598021896.8934295,7358,44.0
1598021896.9518335,7359,22.0
1598021898.1395073,7374,30.0
1598021898.7059186,7381,50.0
1598021898.822479,7382,51.0
1598021899.1838772,7386,36.0
1598021899.3823419,7388,34.0
1598021900.205108,7397,41.0
