Wall time,Step,Value
1598023580.630482,1662,584.0
1598023580.7804375,1664,580.0
1598023581.1021814,1668,584.0
1598023581.2428956,1670,588.0
1598023581.31694,1671,583.0
1598023581.3794568,1672,586.0
1598023581.6366193,1675,576.0
1598023581.69747,1676,588.0
1598023581.83962,1678,585.0
1598023581.938841,1679,576.0
1598023582.0127647,1680,584.0
1598023582.1470811,1682,587.0
1598023582.2278228,1683,584.0
1598023582.3079944,1684,582.0
1598023582.3748593,1685,584.0
1598023582.5475748,1687,581.0
1598023582.7020938,1689,585.0
1598023582.8235407,1691,585.0
1598023582.8906431,1692,584.0
1598023583.0991118,1694,567.0
1598023583.1974778,1695,578.0
1598023583.2773464,1696,584.0
1598023583.3415098,1697,585.0
1598023583.4722037,1699,579.0
1598023583.7071362,1702,578.0
1598023583.8019023,1703,583.0
1598023583.87857,1704,585.0
1598023583.954633,1705,583.0
1598023584.0285652,1706,584.0
1598023584.168649,1708,587.0
1598023584.280275,1709,578.0
1598023584.390123,1710,578.0
1598023584.5556958,1712,585.0
1598023584.652773,1713,580.0
1598023584.71866,1714,588.0
1598023584.8377538,1715,570.0
1598023584.9894717,1717,582.0
1598023585.0842333,1718,578.0
1598023585.1903033,1719,574.0
1598023585.5832095,1723,578.0
1598023585.9000044,1726,582.0
1598023585.967309,1727,586.0
1598023586.0562804,1728,580.0
1598023586.3887799,1731,578.0
1598023586.5265512,1732,573.0
1598023586.6089706,1733,584.0
1598023586.71612,1734,581.0
1598023586.839544,1735,575.0
1598023587.0468202,1737,585.0
1598023587.1434689,1738,584.0
1598023587.2314787,1739,588.0
1598023587.6024396,1742,578.0
1598023587.7307296,1743,580.0
1598023587.9966512,1745,559.0
1598023588.1474528,1746,571.0
1598023588.3007116,1747,576.0
1598023588.629442,1750,579.0
1598023588.8160563,1752,587.0
1598023588.9012713,1753,586.0
1598023588.9890616,1754,588.0
1598023589.0724669,1755,584.0
1598023589.1686015,1756,582.0
1598023589.5628848,1759,578.0
1598023590.0052793,1762,565.0
1598023590.1068494,1763,578.0
1598023590.379054,1766,588.0
1598023590.4937513,1767,577.0
1598023590.9720008,1771,455.0
1598023591.3084774,1774,571.0
1598023591.4159691,1775,585.0
1598023591.626313,1777,583.0
1598023591.7125864,1778,586.0
1598023591.8163788,1779,579.0
1598023592.1270778,1781,564.0
1598023592.2839735,1782,573.0
1598023592.366711,1783,588.0
1598023592.4760325,1784,581.0
1598023592.771597,1787,586.0
