Wall time,Step,Value
1597518504.7156622,1684,589.0
1597518504.7960176,1685,589.0
1597518504.9613054,1687,589.0
1597518505.1380327,1689,589.0
1597518505.3271983,1691,587.0
1597518505.528156,1692,455.0
1597518505.820574,1694,588.0
1597518505.9297423,1695,588.0
1597518506.0305686,1696,589.0
1597518506.1417232,1697,586.0
1597518506.3175201,1699,588.0
1597518506.6172788,1702,589.0
1597518506.7342021,1703,589.0
1597518506.8295562,1704,588.0
1597518506.9186127,1705,588.0
1597518507.0201535,1706,588.0
1597518507.2110682,1708,589.0
1597518507.3083632,1709,589.0
1597518507.4083247,1710,589.0
1597518507.6267543,1712,579.0
1597518507.7324228,1713,588.0
1597518507.821605,1714,588.0
1597518507.9141445,1715,587.0
1597518508.102224,1717,589.0
1597518508.2005472,1718,588.0
1597518508.296693,1719,589.0
1597518509.2498908,1723,580.0
1597518509.7266512,1726,589.0
1597518509.8519094,1727,587.0
1597518509.993867,1728,587.0
1597518510.369902,1731,589.0
1597518510.4662216,1732,587.0
1597518510.5724397,1733,587.0
1597518510.6806931,1734,588.0
1597518510.886781,1735,588.0
1597518511.205931,1737,585.0
1597518511.5287862,1738,253.0
1597518511.736718,1739,587.0
1597518512.1666672,1742,588.0
1597518512.300559,1743,587.0
1597518512.5782888,1745,586.0
1597518512.6895275,1746,589.0
1597518512.815445,1747,586.0
1597518513.119659,1750,589.0
1597518513.5061579,1752,455.0
1597518513.6567261,1753,586.0
1597518513.744866,1754,589.0
1597518513.8451362,1755,587.0
1597518513.954102,1756,586.0
1597518514.2289696,1759,589.0
1597518514.4875677,1762,589.0
1597518514.5697668,1763,589.0
1597518514.8194468,1766,588.0
1597518514.9122927,1767,589.0
1597518515.3047416,1771,587.0
1597518515.6581473,1774,587.0
1597518515.7438805,1775,589.0
1597518515.9341233,1777,584.0
1597518516.030927,1778,588.0
1597518516.1329014,1779,587.0
1597518516.3568,1781,588.0
1597518516.4607432,1782,587.0
1597518516.5675395,1783,587.0
1597518516.6758711,1784,588.0
1597518517.056004,1788,588.0
1597518517.1376238,1789,589.0
1597518517.2205145,1790,588.0
1597518517.3994954,1792,588.0
1597518517.4817529,1793,589.0
1597518517.569732,1794,588.0
1597518518.019982,1798,588.0
1597518518.2343404,1800,589.0
1597518518.3530831,1801,587.0
1597518518.4549088,1802,589.0
1597518518.6544547,1804,585.0
1597518518.7421162,1805,589.0
1597518518.9422033,1807,587.0
1597518519.0446281,1808,588.0
1597518519.142302,1809,589.0
