Wall time,Step,Value
1598021900.8916535,7404,565.0
1598021903.0853095,7430,577.0
1598021903.152238,7431,575.0
1598021903.790274,7440,577.0
1598021903.9949868,7443,571.0
1598021904.2750003,7447,570.0
1598021904.444423,7450,579.0
1598021905.0921092,7460,584.0
1598021905.1409237,7461,585.0
1598021905.187637,7462,580.0
1598021905.247132,7463,575.0
1598021905.5870674,7468,455.0
1598021905.9728985,7474,455.0
1598021906.2817435,7478,582.0
1598021906.4320529,7480,455.0
1598021907.4563107,7496,566.0
1598021907.8011775,7502,585.0
1598021907.848554,7503,579.0
1598021908.2939422,7511,573.0
1598021908.7311666,7517,568.0
1598021909.4090152,7530,582.0
1598021909.8401372,7537,573.0
1598021910.497679,7547,568.0
1598021911.6523957,7565,568.0
1598021912.2010317,7573,584.0
1598021913.4117444,7596,581.0
1598021913.8925197,7603,567.0
1598021914.1852973,7609,585.0
1598021914.3417103,7612,568.0
1598021916.1878297,7643,563.0
1598021916.2571,7644,574.0
1598021917.2102206,7660,572.0
1598021917.281284,7661,577.0
1598021918.0273592,7671,564.0
1598021918.229561,7674,573.0
1598021918.340468,7676,571.0
1598021918.9765527,7687,576.0
1598021919.3176255,7693,571.0
1598021919.491541,7696,576.0
1598021919.7169104,7700,573.0
1598021920.6482892,7716,575.0
1598021920.7607527,7718,575.0
1598021920.8128922,7719,578.0
1598021921.1021125,7723,455.0
1598021921.2815604,7726,585.0
1598021921.4104345,7728,577.0
1598021922.2760944,7742,583.0
1598021922.5217965,7746,583.0
1598021923.1649878,7757,576.0
1598021923.3918557,7760,579.0
1598021924.7165697,7780,578.0
1598021925.2910285,7788,569.0
1598021925.9397967,7798,559.0
1598021926.0041146,7799,577.0
1598021926.6899672,7810,455.0
1598021928.1574726,7833,574.0
1598021928.4726737,7838,578.0
1598021929.573003,7855,576.0
1598021931.1717143,7878,575.0
1598021931.367468,7880,576.0
1598021932.4696734,7899,354.0
1598021932.5480971,7900,567.0
1598021932.829029,7904,575.0
1598021933.077189,7908,572.0
1598021934.2605407,7926,570.0
1598021934.6488826,7932,569.0
1598021934.7128084,7933,576.0
1598021937.4023578,7975,585.0
1598021937.8778608,7983,566.0
1598021938.4042728,7991,577.0
1598021938.4615622,7992,576.0
1598021939.6494164,8009,574.0
1598021940.1788995,8017,577.0
1598021940.5428505,8022,555.0
1598021940.8409681,8026,566.0
1598021941.572213,8037,568.0
1598021942.407293,8049,584.0
1598021942.6243265,8052,578.0
1598021942.7836218,8054,583.0
1598021943.0383298,8058,578.0
1598021943.6066399,8066,581.0
1598021946.3691015,8105,577.0
1598021947.7152407,8126,574.0
1598021948.0810072,8132,572.0
1598021948.1493173,8133,569.0
1598021948.2743573,8135,572.0
1598021949.2553542,8150,576.0
1598021949.699333,8157,572.0
1598021951.324733,8180,577.0
1598021951.48474,8182,576.0
1598021951.6471195,8184,455.0
1598021952.693791,8195,570.0
1598021952.8965042,8198,576.0
1598021954.0075657,8215,573.0
1598021954.3456767,8221,578.0
1598021955.1556065,8234,582.0
1598021955.857428,8247,577.0
1598021956.300588,8254,578.0
1598021956.928577,8263,583.0
1598021957.9818497,8277,570.0
1598021958.1046028,8279,569.0
1598021958.2442353,8281,575.0
1598021958.7076154,8290,582.0
1598021959.1480832,8299,577.0
1598021959.6464844,8307,571.0
1598021960.4445906,8322,578.0
