Wall time,Step,Value
1598023612.505515,1983,22.0
1598023613.752018,1995,51.0
1598023613.921393,1997,21.0
1598023614.150419,1999,25.0
1598023614.3815877,2001,28.0
1598023614.4601068,2002,22.0
1598023614.7203655,2005,28.0
1598023614.7988083,2006,21.0
1598023614.8923142,2007,23.0
1598023614.9941232,2008,28.0
1598023615.0710616,2009,21.0
1598023615.1680763,2010,20.0
1598023615.3158042,2011,28.0
1598023615.494142,2013,26.0
1598023615.5950818,2014,27.0
1598023615.6695912,2015,20.0
1598023615.8832884,2017,20.0
1598023616.0574746,2019,18.0
1598023616.4277287,2022,30.0
1598023616.7025428,2025,22.0
1598023616.9065554,2027,25.0
1598023616.9727607,2028,19.0
1598023617.1545799,2030,27.0
1598023617.4640298,2033,34.0
1598023617.7807987,2036,28.0
1598023617.9689014,2038,31.0
1598023618.1674888,2040,28.0
1598023618.257488,2041,23.0
1598023618.3485565,2042,25.0
1598023618.516094,2044,28.0
1598023618.581496,2045,18.0
1598023618.8098435,2048,22.0
1598023618.961396,2050,25.0
1598023619.0461166,2051,22.0
1598023619.7564244,2059,21.0
1598023619.855778,2060,26.0
1598023620.0486288,2062,23.0
1598023620.5046837,2067,27.0
1598023620.8848157,2072,24.0
1598023620.9615855,2073,22.0
1598023621.0639434,2074,25.0
1598023621.2566164,2076,22.0
1598023621.3484232,2077,23.0
1598023621.55209,2079,32.0
1598023621.694605,2081,21.0
1598023621.9835758,2084,27.0
1598023622.053099,2085,18.0
1598023622.3597112,2089,20.0
1598023622.8044353,2094,20.0
1598023622.9742095,2096,20.0
1598023623.5325732,2102,33.0
1598023623.6116447,2103,22.0
1598023623.6778882,2104,18.0
1598023623.7644572,2105,23.0
1598023623.8322072,2106,20.0
1598023624.0633626,2109,21.0
1598023624.2561338,2111,30.0
1598023624.5485263,2114,22.0
1598023624.6364295,2115,24.0
1598023624.9132094,2118,23.0
1598023625.070554,2120,22.0
1598023625.2546701,2122,22.0
1598023625.3378568,2123,22.0
1598023625.4289858,2124,22.0
1598023625.7621324,2128,20.0
1598023626.0592575,2132,30.0
1598023626.1250517,2133,22.0
1598023626.190603,2134,20.0
1598023626.6047275,2138,23.0
1598023626.6780925,2139,22.0
1598023626.8517084,2141,24.0
1598023626.9422977,2142,27.0
1598023627.0833104,2144,20.0
1598023627.1458092,2145,22.0
1598023627.2166934,2146,21.0
1598023627.3632734,2148,22.0
1598023627.4458463,2149,28.0
1598023627.5172985,2150,24.0
1598023627.5768144,2151,19.0
1598023627.7553613,2154,21.0
1598023627.892937,2156,25.0
1598023627.9565623,2157,21.0
1598023628.408922,2163,26.0
1598023628.4758162,2164,23.0
1598023628.561764,2165,27.0
1598023628.6484227,2166,25.0
